Area_profesional;Puesto;Sector;Tipo_rango;Zona;Valor;Dolar_Promedio_Mes
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Max;Cuyo;$5.433.902;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Min;Cuyo;$3.388.000;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Max;Cuyo;$4.777.413;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Min;Litoral-Centro;$5.361.867;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Max;Litoral-Centro;$7.506.614;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Min;Litoral-Centro;$4.808.196;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Max;Litoral-Centro;$6.731.474;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Min;Litoral-Centro;$3.176.250;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Max;Litoral-Centro;$4.478.825;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Min;Litoral-Centro;$5.361.867;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Max;Litoral-Centro;$7.506.614;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Min;Litoral-Centro;$3.812.287;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Max;Litoral-Centro;$5.680.899;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Min;Litoral-Centro;$3.812.287;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Max;Litoral-Centro;$5.680.899;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Min;Litoral-Centro;$3.542.000;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Max;Litoral-Centro;$4.994.569;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Min;Litoral-Centro;$3.542.000;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Max;Litoral-Centro;$4.994.569;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Min;Litoral-Centro;$3.812.287;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Max;Litoral-Centro;$5.680.898;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Min;Litoral-Centro;$3.542.000;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Max;Litoral-Centro;$4.994.569;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Min;NEA;$4.808.196;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Max;NEA;$6.731.474;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Min;NEA;$4.953.899;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Max;NEA;$6.935.458;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Min;NEA;$3.272.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Max;NEA;$4.614.547;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Min;NEA;$4.808.196;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Max;NEA;$6.731.474;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Min;NEA;$3.418.627;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Max;NEA;$5.094.284;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Min;NEA;$3.418.627;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Max;NEA;$5.094.284;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Min;NEA;$3.176.250;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Max;NEA;$4.478.825;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Min;NEA;$3.176.250;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Max;NEA;$4.478.825;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Min;NEA;$3.418.627;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Max;NEA;$5.094.284;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Min;NEA;$3.176.250;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Max;NEA;$4.478.825;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Min;NOA;$4.953.899;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Max;NOA;$6.935.458;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Min;NOA;$7.285.145;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Max;NOA;$10.199.203;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Min;NOA;$4.812.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Max;NOA;$6.786.099;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Min;NOA;$4.953.899;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Max;NOA;$6.935.458;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Min;NOA;$3.522.222;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Max;NOA;$5.248.657;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Min;NOA;$3.522.222;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Max;NOA;$5.248.657;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Min;NOA;$3.272.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Max;NOA;$4.614.547;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Min;NOA;$3.272.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Max;NOA;$4.614.547;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Min;NOA;$3.522.222;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Max;NOA;$5.248.656;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Min;NOA;$3.272.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Max;NOA;$4.614.547;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Min;Patagonia;$7.285.145;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Automotriz;Max;Patagonia;$10.199.203;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Min;Patagonia;$5.828.116;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Banca & Serv Financieros;Max;Patagonia;$8.159.363;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Min;Patagonia;$3.850.000;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Consumo masivo;Max;Patagonia;$5.428.879;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Min;Patagonia;$7.285.145;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Gas, Petróleo y Minería;Max;Patagonia;$10.199.203;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Min;Patagonia;$5.179.738;1284
compras, comex y  supply chain.;Jefe de Supply Chain;IT;Max;Patagonia;$7.718.613;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Min;Patagonia;$5.179.738;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Lab & Pharma;Max;Patagonia;$7.718.613;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Min;Patagonia;$4.812.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Manufactura;Max;Patagonia;$6.786.099;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Min;Patagonia;$4.812.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Retail & Comercio;Max;Patagonia;$6.786.099;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Min;Patagonia;$5.179.738;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Servicios;Max;Patagonia;$7.718.611;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Min;Patagonia;$4.812.500;1284
compras, comex y  supply chain.;Jefe de Supply Chain;Transporte y logística;Max;Patagonia;$6.786.099;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;Buenos Aires;$4.284.144;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;Buenos Aires;$6.192.720;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;Buenos Aires;$2.944.080;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;Buenos Aires;$4.263.840;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;Buenos Aires;$3.857.760;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;Buenos Aires;$6.167.340;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;Buenos Aires;$4.004.533;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;Buenos Aires;$5.857.704;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;Buenos Aires;$3.167.424;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;Buenos Aires;$4.832.352;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;Buenos Aires;$2.822.256;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;Buenos Aires;$3.959.280;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;Buenos Aires;$2.822.256;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;Buenos Aires;$3.959.280;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;Buenos Aires;$3.177.576;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;Buenos Aires;$4.558.248;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;Cuyo;$3.770.047;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;Cuyo;$5.449.594;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;Cuyo;$2.590.790;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;Cuyo;$3.752.179;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;Cuyo;$3.394.829;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;Cuyo;$5.427.259;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;Cuyo;$3.523.989;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;Cuyo;$5.154.780;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;Cuyo;$2.787.333;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;Cuyo;$4.252.470;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;Cuyo;$2.483.585;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;Cuyo;$3.484.166;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;Cuyo;$2.483.585;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;Cuyo;$3.484.166;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;Cuyo;$2.796.267;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;Cuyo;$4.011.258;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;Litoral-Centro;$3.941.412;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;Litoral-Centro;$5.697.302;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;Litoral-Centro;$2.708.554;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;Litoral-Centro;$3.922.733;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;Litoral-Centro;$3.549.139;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;Litoral-Centro;$5.673.953;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;Litoral-Centro;$3.684.170;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;Litoral-Centro;$5.389.088;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;Litoral-Centro;$2.914.030;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;Litoral-Centro;$4.445.764;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;Litoral-Centro;$2.596.476;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;Litoral-Centro;$3.642.538;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;Litoral-Centro;$2.596.476;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;Litoral-Centro;$3.642.538;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;Litoral-Centro;$2.923.370;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;Litoral-Centro;$4.193.588;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;NEA;$3.534.419;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;NEA;$5.108.994;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;NEA;$2.428.866;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;NEA;$3.517.668;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;NEA;$3.182.652;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;NEA;$5.088.056;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;NEA;$3.303.739;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;NEA;$4.832.606;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;NEA;$2.613.125;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;NEA;$3.986.690;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;NEA;$2.328.361;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;NEA;$3.266.406;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;NEA;$2.328.361;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;NEA;$3.266.406;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;NEA;$2.621.500;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;NEA;$3.760.555;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;NOA;$3.641.522;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;NOA;$5.263.812;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;NOA;$2.502.468;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;NOA;$3.624.264;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;NOA;$3.279.096;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;NOA;$5.242.239;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;NOA;$3.403.853;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;NOA;$4.979.048;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;NOA;$2.692.310;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;NOA;$4.107.499;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;NOA;$2.398.918;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;NOA;$3.365.388;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;NOA;$2.398.918;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;NOA;$3.365.388;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;NOA;$2.700.940;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;NOA;$3.874.511;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Min;Patagonia;$5.355.180;1284
compras, comex y  supply chain.;Jefe de Comex;Automotriz;Max;Patagonia;$7.740.900;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Min;Patagonia;$3.680.100;1284
compras, comex y  supply chain.;Jefe de Comex;Consumo masivo;Max;Patagonia;$5.329.800;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Min;Patagonia;$4.822.200;1284
compras, comex y  supply chain.;Jefe de Comex;Gas, Petróleo y Minería;Max;Patagonia;$7.709.175;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Min;Patagonia;$5.005.666;1284
compras, comex y  supply chain.;Jefe de Comex;Lab & Pharma;Max;Patagonia;$7.322.130;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Min;Patagonia;$3.959.280;1284
compras, comex y  supply chain.;Jefe de Comex;Manufactura;Max;Patagonia;$6.040.440;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Min;Patagonia;$3.527.820;1284
compras, comex y  supply chain.;Jefe de Comex;Retail & Comercio;Max;Patagonia;$4.949.100;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Min;Patagonia;$3.527.820;1284
compras, comex y  supply chain.;Jefe de Comex;Servicios;Max;Patagonia;$4.949.100;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Min;Patagonia;$3.971.970;1284
compras, comex y  supply chain.;Jefe de Comex;Transporte y logística;Max;Patagonia;$5.697.810;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Automotriz;Min;Buenos Aires;$6.294.366;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Automotriz;Max;Buenos Aires;$8.812.112;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Consumo masivo;Min;Buenos Aires;$4.158.000;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Consumo masivo;Max;Buenos Aires;$5.625.589;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Gas, Petróleo y Minería;Min;Buenos Aires;$6.294.366;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Gas, Petróleo y Minería;Max;Buenos Aires;$8.812.112;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Lab & Pharma;Min;Buenos Aires;$4.475.294;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Lab & Pharma;Max;Buenos Aires;$6.668.881;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Manufactura;Min;Buenos Aires;$4.158.000;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Manufactura;Max;Buenos Aires;$5.625.589;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Retail & Comercio;Min;Buenos Aires;$4.158.000;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Retail & Comercio;Max;Buenos Aires;$5.625.589;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Automotriz;Min;Cuyo;$5.539.042;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Automotriz;Max;Cuyo;$7.754.658;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Consumo masivo;Min;Cuyo;$3.659.040;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Consumo masivo;Max;Cuyo;$4.950.519;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Gas, Petróleo y Minería;Min;Cuyo;$5.539.042;1284
compras, comex y  supply chain.;Jefe de Planificación y  Demanda;Gas, Petróleo y Minería;Max;Cuyo;$7.754.658;1284
